infraction_detail_id,infraction_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,infraction_type
inf_20160207074_ERT-2018-9864,2,20160207074,2018-08-02 06:00:00,ERT-2018-9864,116 Tattooing
inf_20160306059_ERT-2018-9864,1,20160306059,2018-08-02 06:00:00,ERT-2018-9864,211 Misuse of Medication
inf_20160306059_ERT-2018-9864,2,20160306059,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20160306059_ERT-2018-9864,3,20160306059,2018-08-02 06:00:00,ERT-2018-9864,319 Unauthorized Possession of Drugs
inf_20160505199_ERT-2018-9864,1,20160505199,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20161209192_ERT-2018-9864,1,20161209192,2018-08-02 06:00:00,ERT-2018-9864,211 Misuse of Medication
inf_20161209192_ERT-2018-9864,2,20161209192,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20161209192_ERT-2018-9864,3,20161209192,2018-08-02 06:00:00,ERT-2018-9864,319 Unauthorized Possession of Drugs
inf_20170309007_ERT-2018-9864,1,20170309007,2018-08-02 06:00:00,ERT-2018-9864,115 Possession of Level 1 Contraband
inf_20170309007_ERT-2018-9864,2,20170309007,2018-08-02 06:00:00,ERT-2018-9864,116 Tattooing
inf_20170417133_ERT-2018-9864,1,20170417133,2018-08-02 06:00:00,ERT-2018-9864,211 Misuse of Medication
inf_20170912122_ERT-2018-9864,1,20170912122,2018-08-02 06:00:00,ERT-2018-9864,211 Misuse of Medication
inf_20170912122_ERT-2018-9864,2,20170912122,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20170912122_ERT-2018-9864,3,20170912122,2018-08-02 06:00:00,ERT-2018-9864,319 Unauthorized Possession of Drugs
inf_20170916081_ERT-2018-9864,1,20170916081,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20170916081_ERT-2018-9864,2,20170916081,2018-08-02 06:00:00,ERT-2018-9864,411 Possession of Level 4 Contraband
inf_20171003018_ERT-2018-9864,1,20171003018,2018-08-02 06:00:00,ERT-2018-9864,319 Unauthorized Possession of Drugs
inf_20171203036_ERT-2018-9864,1,20171203036,2018-08-02 06:00:00,ERT-2018-9864,121 Uniform Violation
inf_20180126101_ERT-2018-9864,1,20180126101,2018-08-02 06:00:00,ERT-2018-9864,211 Misuse of Medication
inf_20180126101_ERT-2018-9864,2,20180126101,2018-08-02 06:00:00,ERT-2018-9864,315 Possession of Level 3 Contraband
inf_20160414069_ERT-2019-2097,1,20160414069,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20160717072_ERT-2019-2097,1,20160717072,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20160717072_ERT-2019-2097,2,20160717072,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20160717072_ERT-2019-2097,3,20160717072,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20160927094_ERT-2019-2097,1,20160927094,2019-02-18 07:00:00,ERT-2019-2097,211 Misuse of Medication
inf_20160927094_ERT-2019-2097,2,20160927094,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20170420099_ERT-2019-2097,1,20170420099,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20170530053_ERT-2019-2097,1,20170530053,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20170629021_ERT-2019-2097,1,20170629021,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170629021_ERT-2019-2097,2,20170629021,2019-02-18 07:00:00,ERT-2019-2097,211 Misuse of Medication
inf_20170629021_ERT-2019-2097,3,20170629021,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20170923162_ERT-2019-2097,1,20170923162,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20171219007_ERT-2019-2097,1,20171219007,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20171219007_ERT-2019-2097,2,20171219007,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20180103068_ERT-2019-2097,1,20180103068,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180116038_ERT-2019-2097,1,20180116038,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180116038_ERT-2019-2097,2,20180116038,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180116038_ERT-2019-2097,3,20180116038,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20180120224_ERT-2019-2097,1,20180120224,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180212051_ERT-2019-2097,1,20180212051,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180225084_ERT-2019-2097,1,20180225084,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180225084_ERT-2019-2097,2,20180225084,2019-02-18 07:00:00,ERT-2019-2097,115 Possession of Level 1 Contraband
inf_20180319138_ERT-2019-2097,1,20180319138,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180321098_ERT-2019-2097,1,20180321098,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180406003_ERT-2019-2097,1,20180406003,2019-02-18 07:00:00,ERT-2019-2097,211 Misuse of Medication
inf_20180406003_ERT-2019-2097,2,20180406003,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180513092_ERT-2019-2097,1,20180513092,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180513092_ERT-2019-2097,2,20180513092,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180513092_ERT-2019-2097,3,20180513092,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20180525151_ERT-2019-2097,1,20180525151,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180529191_ERT-2019-2097,1,20180529191,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180529191_ERT-2019-2097,2,20180529191,2019-02-18 07:00:00,ERT-2019-2097,315 Possession of Level 3 Contraband
inf_20180626146_ERT-2019-2097,1,20180626146,2019-02-18 07:00:00,ERT-2019-2097,115 Possession of Level 1 Contraband
inf_20180626146_ERT-2019-2097,2,20180626146,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180626146_ERT-2019-2097,3,20180626146,2019-02-18 07:00:00,ERT-2019-2097,214 Possession of Level 2 Contraband
inf_20180715012_ERT-2019-2097,1,20180715012,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180720036_ERT-2019-2097,1,20180720036,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180729051_ERT-2019-2097,1,20180729051,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180729051_ERT-2019-2097,2,20180729051,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180729051_ERT-2019-2097,3,20180729051,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20180827163_ERT-2019-2097,1,20180827163,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180915202_ERT-2019-2097,1,20180915202,2019-02-18 07:00:00,ERT-2019-2097,116 Tattooing
inf_20180915202_ERT-2019-2097,2,20180915202,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20180919147_ERT-2019-2097,1,20180919147,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180919147_ERT-2019-2097,2,20180919147,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181009168_ERT-2019-2097,1,20181009168,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181021013_ERT-2019-2097,1,20181021013,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20181113137_ERT-2019-2097,1,20181113137,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181114035_ERT-2019-2097,1,20181114035,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181129189_ERT-2019-2097,1,20181129189,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181129189_ERT-2019-2097,2,20181129189,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20181130190_ERT-2019-2097,1,20181130190,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181130190_ERT-2019-2097,2,20181130190,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20181202080_ERT-2019-2097,1,20181202080,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181214017_ERT-2019-2097,1,20181214017,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181219134_ERT-2019-2097,1,20181219134,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20181227016_ERT-2019-2097,1,20181227016,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20190106065_ERT-2019-2097,1,20190106065,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20190123057_ERT-2019-2097,1,20190123057,2019-02-18 07:00:00,ERT-2019-2097,115 Possession of Level 1 Contraband
inf_20190123057_ERT-2019-2097,2,20190123057,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190123057_ERT-2019-2097,3,20190123057,2019-02-18 07:00:00,ERT-2019-2097,214 Possession of Level 2 Contraband
inf_20190124078_ERT-2019-2097,1,20190124078,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20190124078_ERT-2019-2097,2,20190124078,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20190126059_ERT-2019-2097,1,20190126059,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190127147_ERT-2019-2097,1,20190127147,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20190129111_ERT-2019-2097,1,20190129111,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190201065_ERT-2019-2097,1,20190201065,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20190201065_ERT-2019-2097,2,20190201065,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190205083_ERT-2019-2097,1,20190205083,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190207160_ERT-2019-2097,1,20190207160,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190214183_ERT-2019-2097,1,20190214183,2019-02-18 07:00:00,ERT-2019-2097,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20190216062_ERT-2019-2097,1,20190216062,2019-02-18 07:00:00,ERT-2019-2097,213 Obstruction of Vents
inf_20190216062_ERT-2019-2097,2,20190216062,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20190216121_ERT-2019-2097,1,20190216121,2019-02-18 07:00:00,ERT-2019-2097,327 Damage to CCSO Property
inf_20170313013_ERT-2019-287,1,20170313013,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170313013_ERT-2019-287,2,20170313013,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170313013_ERT-2019-287,3,20170313013,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20170414155_ERT-2019-287,1,20170414155,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170414155_ERT-2019-287,2,20170414155,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20170421160_ERT-2019-287,1,20170421160,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170421160_ERT-2019-287,2,20170421160,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170421160_ERT-2019-287,3,20170421160,2019-01-08 07:00:00,ERT-2019-287,318 Tampering with Security Equipment
inf_20170421160_ERT-2019-287,4,20170421160,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20170704199_ERT-2019-287,1,20170704199,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170704199_ERT-2019-287,2,20170704199,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20170704199_ERT-2019-287,3,20170704199,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170704199_ERT-2019-287,4,20170704199,2019-01-08 07:00:00,ERT-2019-287,214 Possession of Level 2 Contraband
inf_20170805161_ERT-2019-287,1,20170805161,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170805161_ERT-2019-287,2,20170805161,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20170820130_ERT-2019-287,1,20170820130,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170820130_ERT-2019-287,2,20170820130,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20170826018_ERT-2019-287,1,20170826018,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170826018_ERT-2019-287,2,20170826018,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170906037_ERT-2019-287,1,20170906037,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20170906037_ERT-2019-287,2,20170906037,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20170906037_ERT-2019-287,3,20170906037,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20171023106_ERT-2019-287,1,20171023106,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20171023106_ERT-2019-287,2,20171023106,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20171103107_ERT-2019-287,1,20171103107,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20171103107_ERT-2019-287,2,20171103107,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20171117020_ERT-2019-287,1,20171117020,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20171117020_ERT-2019-287,2,20171117020,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180106016_ERT-2019-287,1,20180106016,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180106016_ERT-2019-287,2,20180106016,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180106016_ERT-2019-287,3,20180106016,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180318137_ERT-2019-287,1,20180318137,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180318137_ERT-2019-287,2,20180318137,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180318137_ERT-2019-287,3,20180318137,2019-01-08 07:00:00,ERT-2019-287,211 Misuse of Medication
inf_20180318137_ERT-2019-287,4,20180318137,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180318137_ERT-2019-287,5,20180318137,2019-01-08 07:00:00,ERT-2019-287,315 Possession of Level 3 Contraband
inf_20180318137_ERT-2019-287,6,20180318137,2019-01-08 07:00:00,ERT-2019-287,318 Tampering with Security Equipment
inf_20180318137_ERT-2019-287,7,20180318137,2019-01-08 07:00:00,ERT-2019-287,319 Unauthorized Possession of Drugs
inf_20180318137_ERT-2019-287,8,20180318137,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180411070_ERT-2019-287,1,20180411070,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180424101_ERT-2019-287,1,20180424101,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180424101_ERT-2019-287,2,20180424101,2019-01-08 07:00:00,ERT-2019-287,211 Misuse of Medication
inf_20180424101_ERT-2019-287,3,20180424101,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180424101_ERT-2019-287,4,20180424101,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180425203_ERT-2019-287,1,20180425203,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180425203_ERT-2019-287,2,20180425203,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180425203_ERT-2019-287,3,20180425203,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180503090_ERT-2019-287,1,20180503090,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180503090_ERT-2019-287,2,20180503090,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180508017_ERT-2019-287,1,20180508017,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180508017_ERT-2019-287,2,20180508017,2019-01-08 07:00:00,ERT-2019-287,315 Possession of Level 3 Contraband
inf_20180508017_ERT-2019-287,3,20180508017,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180516143_ERT-2019-287,1,20180516143,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180516143_ERT-2019-287,2,20180516143,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180521217_ERT-2019-287,1,20180521217,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180521217_ERT-2019-287,2,20180521217,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180523061_ERT-2019-287,1,20180523061,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180523061_ERT-2019-287,2,20180523061,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180523061_ERT-2019-287,3,20180523061,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180528130_ERT-2019-287,1,20180528130,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180528130_ERT-2019-287,2,20180528130,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180528130_ERT-2019-287,3,20180528130,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180529058_ERT-2019-287,1,20180529058,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180529058_ERT-2019-287,2,20180529058,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180529058_ERT-2019-287,3,20180529058,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180607115_ERT-2019-287,1,20180607115,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180607115_ERT-2019-287,2,20180607115,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180613041_ERT-2019-287,1,20180613041,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180613041_ERT-2019-287,2,20180613041,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180613041_ERT-2019-287,3,20180613041,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180614052_ERT-2019-287,1,20180614052,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180614052_ERT-2019-287,2,20180614052,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180623034_ERT-2019-287,1,20180623034,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180623034_ERT-2019-287,2,20180623034,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180623034_ERT-2019-287,3,20180623034,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180715006_ERT-2019-287,1,20180715006,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180715006_ERT-2019-287,2,20180715006,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180720173_ERT-2019-287,1,20180720173,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180720173_ERT-2019-287,2,20180720173,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180806037_ERT-2019-287,1,20180806037,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180806037_ERT-2019-287,2,20180806037,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180806037_ERT-2019-287,3,20180806037,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180810035_ERT-2019-287,1,20180810035,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180810035_ERT-2019-287,2,20180810035,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180829066_ERT-2019-287,1,20180829066,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180829066_ERT-2019-287,2,20180829066,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180830161_ERT-2019-287,1,20180830161,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180830161_ERT-2019-287,2,20180830161,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180831120_ERT-2019-287,1,20180831120,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180831120_ERT-2019-287,2,20180831120,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180831179_ERT-2019-287,1,20180831179,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180831179_ERT-2019-287,2,20180831179,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180831179_ERT-2019-287,3,20180831179,2019-01-08 07:00:00,ERT-2019-287,318 Tampering with Security Equipment
inf_20180831179_ERT-2019-287,4,20180831179,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180907017_ERT-2019-287,1,20180907017,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180907017_ERT-2019-287,2,20180907017,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180909059_ERT-2019-287,1,20180909059,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180911031_ERT-2019-287,1,20180911031,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180911031_ERT-2019-287,2,20180911031,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180912121_ERT-2019-287,1,20180912121,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180912121_ERT-2019-287,2,20180912121,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180912121_ERT-2019-287,3,20180912121,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180913014_ERT-2019-287,1,20180913014,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180913014_ERT-2019-287,2,20180913014,2019-01-08 07:00:00,ERT-2019-287,115 Possession of Level 1 Contraband
inf_20180913014_ERT-2019-287,3,20180913014,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180913014_ERT-2019-287,4,20180913014,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180913058_ERT-2019-287,1,20180913058,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180913058_ERT-2019-287,2,20180913058,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180913212_ERT-2019-287,1,20180913212,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180913212_ERT-2019-287,2,20180913212,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180913212_ERT-2019-287,3,20180913212,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180920027_ERT-2019-287,1,20180920027,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180920027_ERT-2019-287,2,20180920027,2019-01-08 07:00:00,ERT-2019-287,318 Tampering with Security Equipment
inf_20180927070_ERT-2019-287,1,20180927070,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180927070_ERT-2019-287,2,20180927070,2019-01-08 07:00:00,ERT-2019-287,211 Misuse of Medication
inf_20180927070_ERT-2019-287,3,20180927070,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20180927070_ERT-2019-287,4,20180927070,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20180927072_ERT-2019-287,1,20180927072,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20180927072_ERT-2019-287,2,20180927072,2019-01-08 07:00:00,ERT-2019-287,209 Gang Activity
inf_20180927072_ERT-2019-287,3,20180927072,2019-01-08 07:00:00,ERT-2019-287,213 Obstruction of Vents
inf_20181011121_ERT-2019-287,1,20181011121,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181011121_ERT-2019-287,2,20181011121,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20181014101_ERT-2019-287,1,20181014101,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181014101_ERT-2019-287,2,20181014101,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20181023088_ERT-2019-287,1,20181023088,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181023088_ERT-2019-287,2,20181023088,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
inf_20181024022_ERT-2019-287,1,20181024022,2019-01-08 07:00:00,ERT-2019-287,106 Failure to Maintain Sanitary or Orderly Conditions
inf_20181024022_ERT-2019-287,2,20181024022,2019-01-08 07:00:00,ERT-2019-287,315 Possession of Level 3 Contraband
inf_20181024022_ERT-2019-287,3,20181024022,2019-01-08 07:00:00,ERT-2019-287,327 Damage to CCSO Property
