booking_id,facility,section,cell,bed_assignment,bed_start_date,bed_end_date
20180322207,Division 9,DIV9-1G,DIV9-1G-1091,DIV9-1G-1091-1,2018-06-13 22:00:00,2018-06-22 09:00:00
20180322207,Division 9,DIV9-3B,DIV9-3B-3110,DIV9-3B-3110-1,2018-06-22 09:00:00,2018-08-16 21:30:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1090,DIV9-1G-1090-1,2018-08-16 21:30:00,2018-09-11 15:30:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1091,DIV9-1G-1091-1,2018-09-11 15:30:00,2018-09-24 16:30:00
20180322207,Division 9,DIV9-3D,DIV9-3D-3183,DIV9-3D-3183-2,2018-09-24 16:30:00,2018-09-24 19:00:00
20180322207,Division 9,DIV9-3D,DIV9-3D-3183,DIV9-3D-3183-1,2018-09-24 19:00:00,2018-10-26 21:30:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1282,DIV9-1G-1282-1,2018-10-26 21:30:00,2018-11-01 12:00:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1090,DIV9-1G-1090-1,2018-11-01 12:00:00,2018-11-02 13:04:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1091,DIV9-1G-1091-1,2018-11-02 13:04:00,2018-11-05 10:30:00
20180322207,Division 9,DIV9-3A,DIV9-3A-3131,DIV9-3A-3131-1,2018-11-05 10:30:00,2018-11-10 14:19:00
20180322207,Division 9,DIV9-1G,DIV9-1G-1086,DIV9-1G-1086-1,2018-11-10 14:19:00,2018-11-23 08:00:00
20180322207,Division 9,DIV9-1A,DIV9-1A-1335,DIV9-1A-1335-1,2018-11-23 08:00:00,
20180323005,Division 11,DIV11-DC,DIV11-DC-105,Div11-DC-105-2,2018-03-23 23:30:00,2018-05-22 08:30:00
20180323011,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-23 23:00:00,2018-04-04 21:30:00
20180323011,Division 2,DIV2-D4,DIV2-D4-MU,DIV2-D4-MU-9,2018-04-04 23:00:00,2018-04-09 19:00:00
20180323011,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-04-10 00:00:00,2018-06-11 21:00:00
20180323011,Division 2,DIV2-D4,DIV2-D4-NU,DIV2-D4-NU-23,2018-06-11 23:30:00,2018-06-12 21:00:00
20180323011,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-06-12 23:00:00,2018-06-29 20:50:11
20180323016,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-29,2018-03-23 23:30:00,2018-04-15 19:30:00
20180323016,Division 8,DIV8-3S,DIV8-3S-3109,DIV8-3S-3109-1,2018-04-15 19:30:00,2018-04-16 18:00:00
20180323016,Division 11,DIV11-DA,DIV11-DA-106,Div11-DA-106-1,2018-04-16 21:30:00,2018-04-19 21:30:00
20180323016,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-38,2018-04-19 23:30:00,2018-04-23 18:00:00
20180323016,Division 2,DIV2-D2,DIV2-D2-N,DIV2-D2-N-37,2018-04-23 18:00:00,2018-04-29 08:00:00
20180323016,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-43,2018-04-29 08:00:00,2018-05-01 12:30:00
20180323016,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-43,2018-05-01 12:30:00,2018-05-01 16:00:00
20180323016,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-01 23:00:00,2018-06-01 01:30:00
20180323016,Division 2,DIV2-D4,DIV2-D4-NU,DIV2-D4-NU-48,2018-06-01 01:30:00,2018-06-01 16:45:00
20180323016,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-06-02 00:00:00,2018-06-12 20:30:00
20180323016,Division 11,DIV11-BF,DIV11-BF-301,Div11-BF-301-2,2018-06-12 23:30:00,2018-06-27 20:30:00
20180323016,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-06-27 23:30:00,2018-08-14 23:30:00
20180323016,Division 6,DIV6-1D,DIV6-1D-4,DIV6-1D-4-1,2018-08-14 23:30:00,2018-08-15 08:30:00
20180323016,Division 6,DIV6-1Q,DIV6-1Q-9,DIV6-1Q-9-1,2018-08-15 08:30:00,2018-08-16 04:00:00
20180323019,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-11,2018-03-24 00:00:00,2018-03-28 19:00:00
20180323019,Division 2,DIV2-D4,DIV2-D4-NL,DIV2-D4-NL-62,2018-03-28 19:30:00,2018-04-23 17:00:00
20180323019,Division 2,DIV2-D2,DIV2-D2-T,DIV2-D2-T-9,2018-04-23 17:00:00,2018-04-25 21:30:00
20180323019,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-04-26 01:30:00,2019-01-22 18:00:00
20180323019,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-25,2019-01-22 23:30:00,2019-01-27 19:00:00
20180323019,Division 2,DIV2-D2,DIV2-D2-T,DIV2-D2-T-17,2019-01-27 19:00:00,
20180323020,Division 11,DIV11-BC,DIV11-BC-206,Div11-BC-206-2,2018-03-23 23:30:00,2018-03-26 15:30:00
20180323020,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-26 23:00:00,2018-12-30 01:00:00
20180323020,Division 6,DIV6-1C,DIV6-1C-5,DIV6-1C-5-1,2018-12-30 01:00:00,2019-01-02 18:00:00
20180323020,Division 2,DIV2-D3,DIV2-D3-HH,DIV2-D3-HH-1,2019-01-02 23:30:00,2019-01-10 09:30:00
20180323020,Division 2,DIV2-D2,DIV2-D2-W,DIV2-D2-W-3,2019-01-10 09:30:00,2019-01-10 09:36:00
20180323020,Division 2,DIV2-D2,DIV2-D2-R,DIV2-D2-R-10,2019-01-10 11:30:00,2019-02-28 04:00:00
20180323025,Division 4,DIV4-Q2,DIV4-Q2-221,DIV4-Q2-221-2,2018-03-23 23:30:00,2018-03-26 12:30:00
20180323025,Division 4,DIV4-P2,DIV4-P2-219,DIV4-P2-219-1,2018-03-26 12:30:00,2018-04-21 08:00:00
20180323025,Division 4,DIV4-P2,DIV4-P2-219,DIV4-P2-219-2,2018-04-21 08:00:00,2018-05-02 15:45:00
20180323025,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-02 23:30:00,2018-08-04 04:00:00
20180323025,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-08-16 08:00:00,2018-08-30 21:30:00
20180323025,Division 6,DIV6-1H,DIV6-1H-13,DIV6-1H-13-2,2018-08-31 11:30:00,2018-09-07 05:00:00
20180323029,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-23 23:00:00,2018-06-21 20:00:04
20180323034,Division 11,DIV11-BA,DIV11-BA-206,Div11-BA-206-1,2018-03-24 08:00:00,2018-04-02 05:00:00
20180323034,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-04-02 08:00:00,2018-05-31 00:00:00
20180323034,Division 6,DIV6-2J,DIV6-2J-20,DIV6-2J-20-2,2018-05-31 00:30:00,2018-06-02 10:00:00
20180323034,Division 11,DIV11-AF,DIV11-AF-304,Div11-AF-304-2,2018-06-02 10:30:00,2018-06-18 20:00:00
20180323037,Division 2,DIV2-D4,DIV2-D4-OU,DIV2-D4-OU-24,2018-03-23 23:00:00,2018-03-27 21:00:00
20180323037,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-27 23:30:00,2018-05-24 03:00:00
20180323037,Division 2,DIV2-D4,DIV2-D4-RU,DIV2-D4-RU-35,2018-05-24 04:00:00,2018-06-19 23:30:00
20180323037,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-06-20 05:00:00,2018-08-28 02:25:00
20180323037,Division 2,DIV2-D2,DIV2-D2-M,DIV2-D2-M-11,2018-08-28 02:25:00,2018-08-28 17:30:00
20180323037,Division 6,DIV6-2L,DIV6-2L-10,DIV6-2L-10-2,2018-08-28 17:30:00,2018-08-31 12:00:00
20180323037,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-08-31 15:00:00,2018-10-10 03:30:00
20180323037,Division 2,DIV2-D3,DIV2-D3-HH,DIV2-D3-HH-32,2018-10-10 04:30:00,2018-10-11 16:30:00
20180323037,Division 2,DIV2-D2,DIV2-D2-O,DIV2-D2-O-5,2018-10-11 16:30:00,2018-10-11 21:00:00
20180323040,Division 11,DIV11-DD,DIV11-DD-212,Div11-DD-212-2,2018-03-23 23:00:00,2018-04-16 21:00:00
20180323040,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-04-16 23:30:00,2018-05-08 17:00:00
20180323040,Division 15,DIV15-HP,DIV15-HP-HOSPITAL,DIV 15-HP-HOSPITAL-GENERAL,2018-05-08 17:00:00,2018-05-13 17:00:00
20180323040,Division 4,DIV4-K2,DIV4-K2-214,DIV4-K2-214-1,2018-05-14 00:00:00,2018-05-14 10:00:00
20180323040,Division 4,DIV4-Q2,DIV4-Q2-216,DIV4-Q2-216-1,2018-05-14 10:00:00,2018-05-17 19:00:00
20180323040,Division 8 RTU,DIV08-2B,DIV08-2B-D1,DIV08-2B-D1-19,2018-05-17 23:30:00,2018-05-18 08:00:00
20180323040,Division 8 RTU,DIV08-3G,DIV08-3G-D5,DIV08-3G-D5-20,2018-05-18 08:00:00,2018-05-30 18:00:00
20180323040,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-05-31 01:00:00,2018-07-26 17:30:00
20180323040,Division 8 RTU,DIV08-3C,DIV08-3C-D2,DIV08-3C-D2-34,2018-07-26 23:30:00,2018-09-14 16:00:00
20180323040,Division 8 RTU,DIV08-3C,DIV08-3C-D2,DIV08-3C-D2-34,2018-07-27 23:30:00,2018-07-27 23:30:00
20180323040,Division 8 RTU,DIV08-3G,DIV08-3G-D5,DIV08-3G-D5-20,2018-09-14 16:00:00,2018-09-26 13:30:00
20180323040,Division 10,DIV10-3A,DIV10-3A-3118,DIV10-3A-3118-1,2018-09-26 13:30:00,2019-02-10 15:30:00
20180323040,Division 9,DIV9-1G,DIV9-1G-1290,DIV9-1G-1290-1,2019-02-10 15:30:00,2019-02-15 10:30:00
20180323040,Division 9,DIV9-3B,DIV9-3B-3111,DIV9-3B-3111-1,2019-02-15 10:30:00,
20180323046,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-10,2018-03-24 00:00:00,2018-03-28 15:00:00
20180323046,Division 11,DIV11-DB,DIV11-DB-102,Div11-DB-102-1,2018-03-28 18:00:00,2018-05-08 09:00:00
20180323046,Division 11,DIV11-AB,DIV11-AB-104,Div11-AB-104-1,2018-05-08 09:00:00,2018-07-04 09:00:00
20180323046,Division 11,DIV11-AB,DIV11-AB-103,Div11-AB-103-1,2018-07-04 09:00:00,2018-08-10 05:00:00
20180323047,Division 2,DIV2-D4,DIV2-D4-NL,DIV2-D4-NL-14,2018-03-24 03:00:00,2018-03-26 18:30:00
20180323047,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-26 23:00:00,2018-04-13 10:30:00
20180323047,Division 15,DIV15-EMAW,DIV15-EMAW-EM AWOLS,DIV 15-EMAW-EM AWOLS-GENERAL,2018-04-13 10:30:00,2018-05-02 19:00:00
20180323047,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-29,2018-05-03 02:30:00,2018-06-22 16:00:00
20180323053,Division 2,DIV2-D4,DIV2-D4-LL,DIV2-D4-LL-37,2018-03-23 23:30:00,2018-04-23 16:30:00
20180323053,Division 2,DIV2-D2,DIV2-D2-M,DIV2-D2-M-37,2018-04-23 16:30:00,2018-04-29 08:00:00
20180323053,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-19,2018-04-29 08:00:00,2018-05-30 16:30:00
20180323081,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-30,2018-03-23 23:30:00,2018-03-28 19:00:00
20180323081,Division 2,DIV2-D4,DIV2-D4-NL,DIV2-D4-NL-45,2018-03-28 19:30:00,2018-04-06 17:30:00
20180323081,Division 6,DIV6-2A,DIV6-2A-13,DIV6-2A-13-1,2018-04-06 17:30:00,2018-07-23 04:00:00
20180323086,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-03-23 23:00:00,2018-08-17 08:00:00
20180323086,Division 15,DIV15-FEM,DIV15-FEM-FEMALE ELECTRONIC MONITORING,DIV15-FEM-FEMALE ELECTRONIC MONITORING-GENERAL,2018-08-17 08:00:00,2019-01-04 20:00:00
20180323086,Division 5,DIV5-2D,DIV5-2D-4,DIV5-2D-4-1,2019-01-04 21:30:00,2019-01-09 05:30:00
20180323090,Division 11,DIV11-AG,DIV11-AG-311,Div11-AG-311-1,2018-03-23 23:00:00,2018-04-05 09:00:00
20180323090,Division 11,DIV11-AC,DIV11-AC-112,Div11-AC-112-2,2018-04-05 09:00:00,2018-05-07 17:30:00
20180323090,Division 11,DIV11-AD,DIV11-AD-210,Div11-AD-210-2,2018-05-07 18:30:00,2018-07-12 05:00:00
20180323098,Division 8 RTU,DIV08-2F,DIV08-2F-D2,DIV08-2F-D2-19,2018-03-24 00:00:00,2018-03-28 15:00:00
20180323098,Division 11,DIV11-BB,DIV11-BB-207,Div11-BB-207-2,2018-03-28 18:00:00,2018-04-10 16:00:00
20180323098,Division 11,DIV11-BG,DIV11-BG-301,Div11-BG-301-1,2018-04-10 16:00:00,2018-11-13 20:03:47
20180323125,Division 11,DIV11-DA,DIV11-DA-206,Div11-DA-206-2,2018-03-23 23:00:00,2018-04-23 09:00:00
20180323125,Division 11,DIV11-DJ,DIV11-DJ-403,Div11-DJ-403-2,2018-04-23 09:00:00,2018-05-07 17:30:00
20180323125,Division 11,DIV11-DA,DIV11-DA-101,Div11-DA-101-2,2018-05-07 17:30:00,2018-05-17 20:00:00
20180323125,Division 11,DIV11-AG,DIV11-AG-308,Div11-AG-308-1,2018-05-17 20:00:00,2018-06-04 23:30:00
20180323125,Division 11,DIV11-DA,DIV11-DA-104,Div11-DA-104-1,2018-06-04 23:30:00,2018-06-05 19:00:00
20180323125,Division 9,DIV9-1H,DIV9-1H-1261,DIV9-1H-1261-1,2018-06-05 20:00:00,2018-06-11 19:00:00
20180323125,Division 11,DIV11-DA,DIV11-DA-108,Div11-DA-108-1,2018-06-11 19:00:00,2018-09-21 18:00:00
20180323125,Division 11,DIV11-AB,DIV11-AB-204,Div11-AB-204-2,2018-09-21 18:00:00,2018-10-26 04:00:00
20180323139,Division 11,DIV11-BC,DIV11-BC-105,Div11-BC-105-2,2018-03-23 23:30:00,2018-03-27 09:00:00
20180323139,Division 11,DIV11-AF,DIV11-AF-305,Div11-AF-305-2,2018-03-27 09:00:00,2018-04-02 05:00:00
20180323139,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-04-02 08:00:00,2018-05-10 01:30:00
20180323139,Division 6,DIV6-1C,DIV6-1C-12,DIV6-1C-12-1,2018-05-10 01:30:00,2018-05-11 09:00:00
20180323139,Division 6,DIV6-1N,DIV6-1N-7,DIV6-1N-7-1,2018-05-11 09:00:00,2018-05-17 11:00:00
20180323139,Division 11,DIV11-DJ,DIV11-DJ-407,Div11-DJ-407-1,2018-05-17 12:00:00,2018-05-21 10:30:00
20180323139,Division 11,DIV11-BD,DIV11-BD-103,Div11-BD-103-1,2018-05-21 10:30:00,2018-09-12 15:30:00
20180323139,Division 11,DIV11-BD,DIV11-BD-103,Div11-BD-103-2,2018-09-12 15:30:00,2018-10-15 23:00:00
20180323139,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-10-16 03:30:00,2018-11-21 17:00:00
20180323139,Division 11,DIV11-DC,DIV11-DC-210,Div11-DC-210-2,2018-11-21 23:00:00,
20180323145,Division 5,DIV5-2F,DIV5-2F-7,DIV5-2F-7-2,2018-03-23 20:30:00,2018-04-04 13:00:00
20180323145,Division 5,DIV5-2L,DIV5-2L-14,DIV5-2L-14-2,2018-04-04 13:00:00,2018-06-16 08:00:00
20180323145,Division 5,DIV5-2B,DIV5-2B-14,DIV5-2B-14-2,2018-06-16 08:00:00,2018-06-16 10:30:00
20180323145,Division 5,DIV5-2L,DIV5-2L-14,DIV5-2L-14-2,2018-06-16 10:30:00,2018-06-18 08:30:00
20180323145,Division 5,DIV5-2B,DIV5-2B-14,DIV5-2B-14-2,2018-06-18 08:30:00,2018-06-23 09:30:00
20180323145,Division 5,DIV5-2L,DIV5-2L-14,DIV5-2L-14-2,2018-06-23 09:30:00,2018-06-30 07:30:00
20180323163,Division 11,DIV11-AJ,DIV11-AJ-402,Div11-AJ-402-2,2018-03-23 23:00:00,2018-04-02 19:05:00
20180323163,Division 6,DIV6-2A,DIV6-2A-17,DIV6-2A-17-1,2018-04-02 21:00:00,2018-05-30 12:00:00
20180323163,Division 6,DIV6-2A,DIV6-2A-17,DIV6-2A-17-2,2018-05-30 12:00:00,2018-05-30 14:00:00
20180323163,Division 6,DIV6-2A,DIV6-2A-16,DIV6-2A-16-1,2018-05-30 14:00:00,2018-05-30 14:00:00
20180323163,Division 6,DIV6-2A,DIV6-2A-17,DIV6-2A-17-1,2018-05-30 14:30:00,2018-06-22 08:00:00
20180323167,Division 11,DIV11-BC,DIV11-BC-111,Div11-BC-111-2,2018-03-23 23:30:00,2018-03-27 09:30:00
20180323167,Division 11,DIV11-AF,DIV11-AF-311,Div11-AF-311-2,2018-03-27 09:30:00,2018-04-04 10:30:00
20180323167,Division 11,DIV11-BC,DIV11-BC-111,Div11-BC-111-2,2018-04-04 10:30:00,2018-04-10 18:00:00
20180323167,Division 10,DIV10-1D,DIV10-1D-1402,DIV10-1D-1402-2,2018-04-10 18:30:00,2018-04-23 09:18:00
20180323167,Division 11,DIV11-DA,DIV11-DA-101,Div11-DA-101-1,2018-04-23 11:00:00,2018-05-21 12:17:00
20180323167,Division 11,DIV11-DH,DIV11-DH-304,Div11-DH-304-2,2018-05-21 12:18:00,2018-05-21 16:00:00
20180323167,Division 11,DIV11-DG,DIV11-DG-311,Div11-DG-311-1,2018-05-21 16:00:00,2018-05-24 03:30:00
20180323173,Division 2,DIV2-D4,DIV2-D4-OL,DIV2-D4-OL-11,2018-03-23 23:30:00,2018-04-18 19:30:00
20180323173,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-04-18 23:30:00,2018-05-30 21:34:09
20180323186,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-23 23:00:00,2018-07-02 01:00:00
20180323186,Division 10,DIV10-1D,DIV10-1D-1423,DIV10-1D-1423-1,2018-07-02 01:00:00,2018-07-02 11:00:00
20180323186,Division 11,DIV11-AD,DIV11-AD-106,Div11-AD-106-2,2018-07-02 11:30:00,2018-07-03 21:00:00
20180323186,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-07-03 23:30:00,2018-09-06 19:00:00
20180323186,Division 11,DIV11-DC,DIV11-DC-208,Div11-DC-208-2,2018-09-06 23:15:00,
20180323192,Division 9,DIV9-1B,DIV9-1B-1110,DIV9-1B-1110-1,2018-03-23 23:00:00,2018-06-19 21:30:00
20180323192,Division 9,DIV9-3C,DIV9-3C-3366,DIV9-3C-3366-1,2018-06-19 21:30:00,2018-06-23 12:05:00
20180323192,Division 9,DIV9-3C,DIV9-3C-3366,DIV9-3C-3366-2,2018-06-23 12:06:00,2018-07-23 13:00:00
20180323192,Division 10,DIV10-3C,DIV10-3C-3316,DIV10-3C-3316-1,2018-07-23 13:00:00,2018-08-15 15:30:00
20180323192,Division 10,DIV10-2C,DIV10-2C-2311,DIV10-2C-2311-2,2018-08-15 16:00:00,2018-11-16 17:00:00
20180323192,Division 10,DIV10-2D,DIV10-2D-2424,DIV10-2D-2424-2,2018-11-16 17:00:00,
20180324002,Division 8 RTU,DIV08-2G,DIV08-2G-D3,DIV08-2G-D3-39,2018-03-25 00:00:00,2018-03-29 19:00:00
20180324002,Division 10,DIV10-3C,DIV10-3C-3316,DIV10-3C-3316-2,2018-03-29 21:30:00,2018-04-12 09:00:00
20180324002,Division 10,DIV10-2C,DIV10-2C-2316,DIV10-2C-2316-2,2018-04-12 09:00:00,2018-05-03 18:00:00
20180324002,Division 10,DIV10-3D,DIV10-3D-3412,DIV10-3D-3412-1,2018-05-03 18:00:00,2018-07-19 21:00:00
20180324002,Division 9,DIV9-1H,DIV9-1H-1261,DIV9-1H-1261-2,2018-07-19 22:30:00,2018-07-29 08:45:00
20180324002,Division 9,DIV9-1G,DIV9-1G-1091,DIV9-1G-1091-2,2018-07-19 22:30:00,2018-07-19 22:30:00
20180324002,Division 8 RTU,DIV08-4A,DIV08-4A-9,DIV08-4A-9-1,2018-07-29 09:30:00,2018-08-02 16:00:00
20180324002,Division 8 RTU,DIV08-4F,DIV08-4F-D4,DIV08-4F-D4-21,2018-08-02 16:00:00,2018-08-29 19:00:00
20180324002,Division 6,DIV6-2J,DIV6-2J-12,DIV6-2J-12-2,2018-08-29 20:00:00,2018-10-25 04:00:00
20180324005,Division 11,DIV11-DJ,DIV11-DJ-402,Div11-DJ-402-1,2018-03-24 23:30:00,2018-04-06 15:30:00
20180324005,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-04-06 23:30:00,2018-05-05 17:00:00
20180324005,Division 6,DIV6-2N,DIV6-2N-20,DIV6-2N-20-1,2018-05-06 00:00:00,2018-05-24 10:00:00
20180324005,Division 11,DIV11-DJ,DIV11-DJ-308,Div11-DJ-308-1,2018-05-24 10:30:00,2018-06-26 19:30:00
20180324005,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-06-26 23:30:00,2018-10-23 16:00:00
20180324005,Division 6,DIV6-1N,DIV6-1N-2,DIV6-1N-2-1,2018-10-23 23:00:00,2018-10-24 09:30:00
20180324005,Division 6,DIV6-1P,DIV6-1P-9,DIV6-1P-9-1,2018-10-24 09:30:00,2018-12-20 04:00:00
20180324006,Division 11,DIV11-DJ,DIV11-DJ-406,Div11-DJ-406-2,2018-03-24 23:30:00,2018-03-28 21:30:00
20180324006,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-29 05:00:00,2018-09-26 03:00:00
20180324006,Division 2,DIV2-D2,DIV2-D2-O,DIV2-D2-O-46,2018-09-26 03:00:00,2018-12-04 04:00:00
20180324016,Division 11,DIV11-CF,DIV11-CF-308,Div11-CF-308-2,2018-03-24 23:00:00,2018-06-07 12:00:00
20180324016,Division 9,DIV9-3D,DIV9-3D-3386,DIV9-3D-3386-1,2018-06-07 13:00:00,2018-06-22 18:00:00
20180324016,Division 9,DIV9-3H,DIV9-3H-3260,DIV9-3H-3260-2,2018-06-22 18:00:00,
20180324023,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-24 23:00:00,2018-09-26 15:30:00
20180324023,Division 10,DIV10-4A,DIV10-4A-4111,DIV10-4A-4111-1,2018-09-26 23:00:00,2018-10-22 04:00:00
20180324025,Division 6,DIV6-1P,DIV6-1P-15,DIV6-1P-15-2,2018-03-24 23:30:00,2018-03-29 17:30:00
20180324025,Division 6,DIV6-1P,DIV6-1P-4,DIV6-1P-4-2,2018-03-29 17:30:00,2018-03-29 19:00:00
20180324025,Division 6,DIV6-1J,DIV6-1J-16,DIV6-1J-16-2,2018-03-29 19:00:00,2018-07-23 04:00:00
20180324026,Division 11,DIV11-AJ,DIV11-AJ-409,Div11-AJ-409-2,2018-03-24 23:30:00,2019-01-18 04:00:00
20180324027,Division 15,DIV15-EM,DIV15-EM-ELECTRONIC MONITORING,DIV 15-EM-ELECTRONIC MONITORING-GENERAL,2018-03-24 23:00:00,2018-06-11 19:25:57
20180324028,Division 5,DIV5-2L,DIV5-2L-17,DIV5-2L-17-1,2018-03-24 23:00:00,2018-03-28 20:00:00
20180324028,Division 17,DIV17-SFFP,DIV17-SFFP-SFFP,DIV17-SFFP-SFFP-General,2018-03-28 23:30:00,2018-07-18 17:31:12
20180324035,Division 11,DIV11-DG,DIV11-DG-410,Div11-DG-410-1,2018-03-24 23:30:00,2018-03-29 08:00:00
20180324035,Division 15,DIV15-SPIDOC,DIV15-SPIDOC-IDOC SPCMVNT,DIV 15-SPIDOC-IDOC SPCMVNT-GENERAL,2018-03-29 08:00:00,2018-06-04 21:05:37
20180324045,Division 2,DIV2-D4,DIV2-D4-ML,DIV2-D4-ML-9,2018-03-25 00:30:00,2018-04-23 17:11:00
20180324045,Division 2,DIV2-D2,DIV2-D2-O,DIV2-D2-O-9,2018-04-23 17:11:00,2018-04-29 08:00:00
20180324045,Division 2,DIV2-D4,DIV2-D4-LU,DIV2-D4-LU-53,2018-04-29 08:00:00,2018-06-26 16:00:00
20180324045,Division 2,DIV2-D2,DIV2-D2-U,DIV2-D2-U-11,2018-06-26 17:30:00,2018-11-19 11:00:00
20180324045,Division 2,DIV2-D3,DIV2-D3-DD,DIV2-D3-DD-11,2018-11-19 11:00:00,2018-11-22 09:00:00
20180324045,Division 2,DIV2-D2,DIV2-D2-U,DIV2-D2-U-9,2018-11-22 09:00:00,2018-11-22 09:22:00
20180324045,Division 2,DIV2-D2,DIV2-D2-U,DIV2-D2-U-9,2018-11-22 09:23:00,
20180324052,Division 9,DIV9-2G,DIV9-2G-2088,DIV9-2G-2088-1,2018-03-24 22:30:00,2018-03-24 23:00:00
20180324052,Division 9,DIV9-2G,DIV9-2G-2088,DIV9-2G-2088-1,2018-03-25 01:30:00,2018-03-26 16:35:00
20180324052,Division 10,DIV10-1C,DIV10-1C-1312,DIV10-1C-1312-2,2018-03-26 17:00:00,2018-08-21 00:00:00
20180324052,Division 8 RTU,DIV08-4E,DIV08-4E-2,DIV08-4E-2-1,2018-08-21 00:00:00,2018-08-24 10:18:00
20180324052,Division 9,DIV9-2E,DIV9-2E-2007,DIV9-2E-2007-2,2018-08-24 10:30:00,2019-01-13 17:30:00
